a433-microservices-item-db-1  | 2023-11-27T20:51:01.095+0000 I CONTROL  [initandlisten] MongoDB starting : pid=1 port=27017 dbpath=/data/db 64-bit host=a3565da904bc
a433-microservices-item-db-1   | 2023-11-27T20:54:34.045+0000 I CONTROL  [signalProcessingThread] shutting down with code:0
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten] MongoDB starting : pid=1 port=27017 dbpath=/data/db 64-bit host=a3565da904bc
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten] db version v3.6.23
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten] git version: d352e6a4764659e0d0350ce77279de3c1f243e5c
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.2g  1 Mar 2016
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten] allocator: tcmalloc
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten] modules: none
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten] build environment:
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten]     distmod: ubuntu1604
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten]     distarch: x86_64
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten]     target_arch: x86_64
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I CONTROL  [initandlisten] options: { net: { bindIpAll: true } }
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I -        [initandlisten] Detected data files in /data/db created by the 'wiredTiger' storage engine, so setting the active storage engine to 'wiredTiger'.
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I STORAGE  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I STORAGE  [initandlisten] ** WARNING: Using the XFS filesystem is strongly recommended with the WiredTiger storage engine
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I STORAGE  [initandlisten] **          See http://dochub.mongodb.org/core/prodnotes-filesystem
a433-microservices-item-db-1   | 2023-11-27T20:55:13.858+0000 I STORAGE  [initandlisten] wiredtiger_open config: create,cache_size=2423M,cache_overflow=(file_max=0M),session_max=20000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),compatibility=(release="3.0",require_max="3.0"),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000),statistics_log=(wait=0),verbose=(recovery_progress),
a433-microservices-item-db-1   | 2023-11-27T20:55:14.489+0000 I STORAGE  [initandlisten] WiredTiger message [1701118514:489465][1:0x7f4b35afda40], txn-recover: Main recovery loop: starting at 4/5888
a433-microservices-item-db-1   | 2023-11-27T20:55:14.574+0000 I STORAGE  [initandlisten] WiredTiger message [1701118514:574013][1:0x7f4b35afda40], txn-recover: Recovering log 4 through 5
a433-microservices-item-db-1   | 2023-11-27T20:55:14.634+0000 I STORAGE  [initandlisten] WiredTiger message [1701118514:634082][1:0x7f4b35afda40], txn-recover: Recovering log 5 through 5
a433-microservices-item-db-1   | 2023-11-27T20:55:14.675+0000 I STORAGE  [initandlisten] WiredTiger message [1701118514:675045][1:0x7f4b35afda40], txn-recover: Set global recovery timestamp: 0
a433-microservices-item-db-1   | 2023-11-27T20:55:14.727+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T20:55:14.727+0000 I CONTROL  [initandlisten] ** WARNING: Access control is not enabled for the database.
a433-microservices-item-db-1   | 2023-11-27T20:55:14.727+0000 I CONTROL  [initandlisten] **          Read and write access to data and configuration is unrestricted.
a433-microservices-item-db-1   | 2023-11-27T20:55:14.727+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T20:55:14.728+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T20:55:14.728+0000 I CONTROL  [initandlisten] ** WARNING: /sys/kernel/mm/transparent_hugepage/enabled is 'always'.
a433-microservices-item-db-1   | 2023-11-27T20:55:14.728+0000 I CONTROL  [initandlisten] **        We suggest setting it to 'never'
a433-microservices-item-db-1   | 2023-11-27T20:55:14.728+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T20:55:14.734+0000 I FTDC     [initandlisten] Initializing full-time diagnostic data capture with directory '/data/db/diagnostic.data'
a433-microservices-item-db-1   | 2023-11-27T20:55:14.735+0000 I NETWORK  [initandlisten] listening via socket bound to 0.0.0.0
a433-microservices-item-db-1   | 2023-11-27T20:55:14.735+0000 I NETWORK  [initandlisten] listening via socket bound to /tmp/mongodb-27017.sock
a433-microservices-item-db-1   | 2023-11-27T20:55:14.735+0000 I NETWORK  [initandlisten] waiting for connections on port 27017
a433-microservices-item-db-1   | 2023-11-27T20:55:14.823+0000 I NETWORK  [listener] connection accepted from 172.19.0.3:44834 #1 (1 connection now open)
a433-microservices-item-db-1   | 2023-11-27T20:55:14.830+0000 I NETWORK  [conn1] received client metadata from 172.19.0.3:44834 conn1: { driver: { name: "nodejs", version: "2.2.36" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "5.15.133.1-microsoft-standard-WSL2" }, platform: "Node.js v14.21.3, LE, mongodb-core: 2.1.20" }
a433-microservices-item-db-1   | 2023-11-27T20:57:32.526+0000 I NETWORK  [conn1] end connection 172.19.0.3:44834 (0 connections now open)
a433-microservices-item-db-1   | 2023-11-27T20:57:32.878+0000 I CONTROL  [signalProcessingThread] got signal 15 (Terminated), will terminate after current cmd ends
a433-microservices-item-db-1   | 2023-11-27T20:57:32.878+0000 I NETWORK  [signalProcessingThread] shutdown: going to close listening sockets...
a433-microservices-item-db-1   | 2023-11-27T20:57:32.878+0000 I NETWORK  [signalProcessingThread] removing socket file: /tmp/mongodb-27017.sock
a433-microservices-item-db-1   | 2023-11-27T20:57:32.879+0000 I FTDC     [signalProcessingThread] Shutting down full-time diagnostic data capture
a433-microservices-item-db-1   | 2023-11-27T20:57:32.882+0000 I STORAGE  [signalProcessingThread] WiredTigerKVEngine shutting down
a433-microservices-item-db-1   | 2023-11-27T20:57:32.949+0000 I STORAGE  [signalProcessingThread] shutdown: removing fs lock...
a433-microservices-item-db-1   | 2023-11-27T20:57:32.949+0000 I CONTROL  [signalProcessingThread] now exiting
a433-microservices-item-db-1   | 2023-11-27T20:57:32.950+0000 I CONTROL  [signalProcessingThread] shutting down with code:0
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten] MongoDB starting : pid=1 port=27017 dbpath=/data/db 64-bit host=a3565da904bc
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten] db version v3.6.23
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten] git version: d352e6a4764659e0d0350ce77279de3c1f243e5c
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.2g  1 Mar 2016
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten] allocator: tcmalloc
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten] modules: none
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten] build environment:
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten]     distmod: ubuntu1604
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten]     distarch: x86_64
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten]     target_arch: x86_64
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I CONTROL  [initandlisten] options: { net: { bindIpAll: true } }
a433-microservices-item-db-1   | 2023-11-27T20:58:02.360+0000 I -        [initandlisten] Detected data files in /data/db created by the 'wiredTiger' storage engine, so setting the active storage engine to 'wiredTiger'.
a433-microservices-item-db-1   | 2023-11-27T20:58:02.361+0000 I STORAGE  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T20:58:02.361+0000 I STORAGE  [initandlisten] ** WARNING: Using the XFS filesystem is strongly recommended with the WiredTiger storage engine
a433-microservices-item-db-1   | 2023-11-27T20:58:02.361+0000 I STORAGE  [initandlisten] **          See http://dochub.mongodb.org/core/prodnotes-filesystem
a433-microservices-item-db-1   | 2023-11-27T20:58:02.361+0000 I STORAGE  [initandlisten] wiredtiger_open config: create,cache_size=2423M,cache_overflow=(file_max=0M),session_max=20000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),compatibility=(release="3.0",require_max="3.0"),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000),statistics_log=(wait=0),verbose=(recovery_progress),
a433-microservices-item-db-1   | 2023-11-27T20:58:03.119+0000 I STORAGE  [initandlisten] WiredTiger message [1701118683:119168][1:0x7f0fcc1a7a40], txn-recover: Main recovery loop: starting at 5/6016
a433-microservices-item-db-1   | 2023-11-27T20:58:03.256+0000 I STORAGE  [initandlisten] WiredTiger message [1701118683:256086][1:0x7f0fcc1a7a40], txn-recover: Recovering log 5 through 6
a433-microservices-item-db-1   | 2023-11-27T20:58:03.343+0000 I STORAGE  [initandlisten] WiredTiger message [1701118683:343891][1:0x7f0fcc1a7a40], txn-recover: Recovering log 6 through 6
a433-microservices-item-db-1   | 2023-11-27T20:58:03.406+0000 I STORAGE  [initandlisten] WiredTiger message [1701118683:406063][1:0x7f0fcc1a7a40], txn-recover: Set global recovery timestamp: 0
a433-microservices-item-db-1   | 2023-11-27T20:58:03.583+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T20:58:03.584+0000 I CONTROL  [initandlisten] ** WARNING: Access control is not enabled for the database.
a433-microservices-item-db-1   | 2023-11-27T20:58:03.584+0000 I CONTROL  [initandlisten] **          Read and write access to data and configuration is unrestricted.
a433-microservices-item-db-1   | 2023-11-27T20:58:03.584+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T20:58:03.584+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T20:58:03.584+0000 I CONTROL  [initandlisten] ** WARNING: /sys/kernel/mm/transparent_hugepage/enabled is 'always'.
a433-microservices-item-db-1   | 2023-11-27T20:58:03.584+0000 I CONTROL  [initandlisten] **        We suggest setting it to 'never'
a433-microservices-item-db-1   | 2023-11-27T20:58:03.584+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T20:58:03.588+0000 I FTDC     [initandlisten] Initializing full-time diagnostic data capture with directory '/data/db/diagnostic.data'
a433-microservices-item-db-1   | 2023-11-27T20:58:03.589+0000 I NETWORK  [initandlisten] listening via socket bound to 0.0.0.0
a433-microservices-item-db-1   | 2023-11-27T20:58:03.589+0000 I NETWORK  [initandlisten] listening via socket bound to /tmp/mongodb-27017.sock
a433-microservices-item-db-1   | 2023-11-27T20:58:03.589+0000 I NETWORK  [initandlisten] waiting for connections on port 27017
a433-microservices-item-db-1   | 2023-11-27T20:58:03.602+0000 I NETWORK  [listener] connection accepted from 172.19.0.3:35280 #1 (1 connection now open)
a433-microservices-item-db-1   | 2023-11-27T20:58:03.609+0000 I NETWORK  [conn1] received client metadata from 172.19.0.3:35280 conn1: { driver: { name: "nodejs", version: "2.2.36" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "5.15.133.1-microsoft-standard-WSL2" }, platform: "Node.js v14.21.3, LE, mongodb-core: 2.1.20" }
a433-microservices-item-db-1   | 2023-11-27T20:59:11.779+0000 I NETWORK  [conn1] end connection 172.19.0.3:35280 (0 connections now open)
a433-microservices-item-db-1   | 2023-11-27T20:59:12.147+0000 I CONTROL  [signalProcessingThread] got signal 15 (Terminated), will terminate after current cmd ends
a433-microservices-item-db-1   | 2023-11-27T20:59:12.147+0000 I NETWORK  [signalProcessingThread] shutdown: going to close listening sockets...
a433-microservices-item-db-1   | 2023-11-27T20:59:12.147+0000 I NETWORK  [signalProcessingThread] removing socket file: /tmp/mongodb-27017.sock
a433-microservices-item-db-1   | 2023-11-27T20:59:12.148+0000 I FTDC     [signalProcessingThread] Shutting down full-time diagnostic data capture
a433-microservices-item-db-1   | 2023-11-27T20:59:12.150+0000 I STORAGE  [signalProcessingThread] WiredTigerKVEngine shutting down
a433-microservices-item-db-1   | 2023-11-27T20:59:12.262+0000 I STORAGE  [signalProcessingThread] shutdown: removing fs lock...
a433-microservices-item-db-1   | 2023-11-27T20:59:12.263+0000 I CONTROL  [signalProcessingThread] now exiting
a433-microservices-item-db-1   | 2023-11-27T20:59:12.263+0000 I CONTROL  [signalProcessingThread] shutting down with code:0
a433-microservices-item-db-1   | 2023-11-27T21:00:11.510+0000 I CONTROL  [initandlisten] MongoDB starting : pid=1 port=27017 dbpath=/data/db 64-bit host=a3565da904bc
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I CONTROL  [initandlisten] db version v3.6.23
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I CONTROL  [initandlisten] git version: d352e6a4764659e0d0350ce77279de3c1f243e5c
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I CONTROL  [initandlisten] OpenSSL version: OpenSSL 1.0.2g  1 Mar 2016
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I CONTROL  [initandlisten] allocator: tcmalloc
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I CONTROL  [initandlisten] modules: none
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I CONTROL  [initandlisten] build environment:
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I CONTROL  [initandlisten]     distmod: ubuntu1604
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I CONTROL  [initandlisten]     distarch: x86_64
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I CONTROL  [initandlisten]     target_arch: x86_64
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I CONTROL  [initandlisten] options: { net: { bindIpAll: true } }
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I -        [initandlisten] Detected data files in /data/db created by the 'wiredTiger' storage engine, so setting the active storage engine to 'wiredTiger'.
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I STORAGE  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I STORAGE  [initandlisten] ** WARNING: Using the XFS filesystem is strongly recommended with the WiredTiger storage engine
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I STORAGE  [initandlisten] **          See http://dochub.mongodb.org/core/prodnotes-filesystem
a433-microservices-item-db-1   | 2023-11-27T21:00:11.511+0000 I STORAGE  [initandlisten] wiredtiger_open config: create,cache_size=2423M,cache_overflow=(file_max=0M),session_max=20000,eviction=(threads_min=4,threads_max=4),config_base=false,statistics=(fast),compatibility=(release="3.0",require_max="3.0"),log=(enabled=true,archive=true,path=journal,compressor=snappy),file_manager=(close_idle_time=100000),statistics_log=(wait=0),verbose=(recovery_progress),
a433-microservices-item-db-1   | 2023-11-27T21:00:12.141+0000 I STORAGE  [initandlisten] WiredTiger message [1701118812:141734][1:0x7f935f112a40], txn-recover: Main recovery loop: starting at 6/5888
a433-microservices-item-db-1   | 2023-11-27T21:00:12.226+0000 I STORAGE  [initandlisten] WiredTiger message [1701118812:226810][1:0x7f935f112a40], txn-recover: Recovering log 6 through 7
a433-microservices-item-db-1   | 2023-11-27T21:00:12.284+0000 I STORAGE  [initandlisten] WiredTiger message [1701118812:284357][1:0x7f935f112a40], txn-recover: Recovering log 7 through 7
a433-microservices-item-db-1   | 2023-11-27T21:00:12.326+0000 I STORAGE  [initandlisten] WiredTiger message [1701118812:326485][1:0x7f935f112a40], txn-recover: Set global recovery timestamp: 0
a433-microservices-item-db-1   | 2023-11-27T21:00:12.388+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T21:00:12.388+0000 I CONTROL  [initandlisten] ** WARNING: Access control is not enabled for the database.
a433-microservices-item-db-1   | 2023-11-27T21:00:12.389+0000 I CONTROL  [initandlisten] **          Read and write access to data and configuration is unrestricted.
a433-microservices-item-db-1   | 2023-11-27T21:00:12.389+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T21:00:12.389+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T21:00:12.389+0000 I CONTROL  [initandlisten] ** WARNING: /sys/kernel/mm/transparent_hugepage/enabled is 'always'.
a433-microservices-item-db-1   | 2023-11-27T21:00:12.389+0000 I CONTROL  [initandlisten] **        We suggest setting it to 'never'
a433-microservices-item-db-1   | 2023-11-27T21:00:12.389+0000 I CONTROL  [initandlisten] 
a433-microservices-item-db-1   | 2023-11-27T21:00:12.394+0000 I FTDC     [initandlisten] Initializing full-time diagnostic data capture with directory '/data/db/diagnostic.data'
a433-microservices-item-db-1   | 2023-11-27T21:00:12.394+0000 I NETWORK  [initandlisten] listening via socket bound to 0.0.0.0
a433-microservices-item-db-1   | 2023-11-27T21:00:12.394+0000 I NETWORK  [initandlisten] listening via socket bound to /tmp/mongodb-27017.sock
a433-microservices-item-db-1   | 2023-11-27T21:00:12.394+0000 I NETWORK  [initandlisten] waiting for connections on port 27017
a433-microservices-item-db-1   | 2023-11-27T21:00:12.439+0000 I NETWORK  [listener] connection accepted from 172.19.0.3:39148 #1 (1 connection now open)
a433-microservices-item-db-1   | 2023-11-27T21:00:12.446+0000 I NETWORK  [conn1] received client metadata from 172.19.0.3:39148 conn1: { driver: { name: "nodejs", version: "2.2.36" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "5.15.133.1-microsoft-standard-WSL2" }, platform: "Node.js v14.21.3, LE, mongodb-core: 2.1.20" }
